source,query,method,expected,accepted,missing_obligation,obligation_count,obligations
correctness,q2_revenue_by_product,pcqv_no_stats,accept,true,,7,aggregate_contributor_set;alias_binding;certificate_before_costing;group_after_visibility;policy_selectivity_visible;row_guard_attached;tenant_context_preserved
correctness,q2_revenue_by_product,pcqv_forced,accept,true,,7,aggregate_contributor_set;alias_binding;dp_order_certificate;group_after_visibility;policy_selectivity_visible;row_guard_attached;tenant_context_preserved
correctness,q2_revenue_by_product,pcqv,accept,true,,8,aggregate_contributor_set;alias_binding;delegation_margin_checked;eligible_candidate_selection;group_after_visibility;policy_selectivity_visible;row_guard_attached;tenant_context_preserved
correctness,q2_revenue_by_product,oracle_order,accept,true,,7,aggregate_contributor_set;alias_binding;diagnostic_only_not_deployed;group_after_visibility;policy_selectivity_visible;row_guard_attached;tenant_context_preserved
correctness,q2_revenue_by_product,unsafe_late_aggregate,reject,false,group_after_visibility,0,
correctness,q3_support_tickets,post_join_filter,accept,true,,7,alias_binding;owner_or_acl_exception;policy_selectivity_visible;purpose_guard;reference_equivalence;row_guard_attached;tenant_context_preserved
correctness,q3_support_tickets,view_barrier,accept,true,,7,alias_binding;owner_or_acl_exception;policy_selectivity_visible;protected_view_normal_form;purpose_guard;row_guard_attached;tenant_context_preserved
correctness,q3_support_tickets,oblivious_forced,accept,true,,7,alias_binding;forced_order_keeps_guards;owner_or_acl_exception;policy_selectivity_visible;purpose_guard;row_guard_attached;tenant_context_preserved
correctness,q3_support_tickets,predicate_injection,accept,true,,7,alias_binding;owner_or_acl_exception;policy_selectivity_visible;predicate_injection_preserves_masks;purpose_guard;row_guard_attached;tenant_context_preserved
correctness,q3_support_tickets,pcqv_no_stats,accept,true,,7,alias_binding;certificate_before_costing;owner_or_acl_exception;policy_selectivity_visible;purpose_guard;row_guard_attached;tenant_context_preserved
correctness,q3_support_tickets,pcqv_forced,accept,true,,7,alias_binding;dp_order_certificate;owner_or_acl_exception;policy_selectivity_visible;purpose_guard;row_guard_attached;tenant_context_preserved
correctness,q3_support_tickets,pcqv,accept,true,,8,alias_binding;delegation_margin_checked;eligible_candidate_selection;owner_or_acl_exception;policy_selectivity_visible;purpose_guard;row_guard_attached;tenant_context_preserved
correctness,q3_support_tickets,oracle_order,accept,true,,7,alias_binding;diagnostic_only_not_deployed;owner_or_acl_exception;policy_selectivity_visible;purpose_guard;row_guard_attached;tenant_context_preserved
correctness,q3_support_tickets,unsafe_late_aggregate,accept,true,,7,alias_binding;owner_or_acl_exception;policy_selectivity_visible;purpose_guard;row_guard_attached;tenant_context_preserved;vacuous_aggregate_boundary_or_rejected
correctness,q4_revenue_by_region,post_join_filter,accept,true,,7,alias_binding;group_after_visibility;policy_selectivity_visible;reference_equivalence;region_guard;row_guard_attached;tenant_context_preserved
correctness,q4_revenue_by_region,view_barrier,accept,true,,7,alias_binding;group_after_visibility;policy_selectivity_visible;protected_view_normal_form;region_guard;row_guard_attached;tenant_context_preserved
correctness,q4_revenue_by_region,oblivious_forced,accept,true,,7,alias_binding;forced_order_keeps_guards;group_after_visibility;policy_selectivity_visible;region_guard;row_guard_attached;tenant_context_preserved
correctness,q4_revenue_by_region,predicate_injection,accept,true,,7,alias_binding;group_after_visibility;policy_selectivity_visible;predicate_injection_preserves_masks;region_guard;row_guard_attached;tenant_context_preserved
correctness,q4_revenue_by_region,pcqv_no_stats,accept,true,,7,alias_binding;certificate_before_costing;group_after_visibility;policy_selectivity_visible;region_guard;row_guard_attached;tenant_context_preserved
correctness,q4_revenue_by_region,pcqv_forced,accept,true,,7,alias_binding;dp_order_certificate;group_after_visibility;policy_selectivity_visible;region_guard;row_guard_attached;tenant_context_preserved
correctness,q4_revenue_by_region,pcqv,accept,true,,8,alias_binding;delegation_margin_checked;eligible_candidate_selection;group_after_visibility;policy_selectivity_visible;region_guard;row_guard_attached;tenant_context_preserved
correctness,q4_revenue_by_region,oracle_order,accept,true,,7,alias_binding;diagnostic_only_not_deployed;group_after_visibility;policy_selectivity_visible;region_guard;row_guard_attached;tenant_context_preserved
correctness,q4_revenue_by_region,unsafe_late_aggregate,reject,false,group_after_visibility,0,
correctness,q5_high_value_segments,post_join_filter,accept,true,,7,aggregate_contributor_set;alias_binding;having_after_protected_group;policy_selectivity_visible;reference_equivalence;row_guard_attached;tenant_context_preserved
correctness,q5_high_value_segments,view_barrier,accept,true,,7,aggregate_contributor_set;alias_binding;having_after_protected_group;policy_selectivity_visible;protected_view_normal_form;row_guard_attached;tenant_context_preserved
correctness,q5_high_value_segments,oblivious_forced,accept,true,,7,aggregate_contributor_set;alias_binding;forced_order_keeps_guards;having_after_protected_group;policy_selectivity_visible;row_guard_attached;tenant_context_preserved
correctness,q5_high_value_segments,predicate_injection,accept,true,,7,aggregate_contributor_set;alias_binding;having_after_protected_group;policy_selectivity_visible;predicate_injection_preserves_masks;row_guard_attached;tenant_context_preserved
correctness,q5_high_value_segments,pcqv_no_stats,accept,true,,7,aggregate_contributor_set;alias_binding;certificate_before_costing;having_after_protected_group;policy_selectivity_visible;row_guard_attached;tenant_context_preserved
correctness,q5_high_value_segments,pcqv_forced,accept,true,,7,aggregate_contributor_set;alias_binding;dp_order_certificate;having_after_protected_group;policy_selectivity_visible;row_guard_attached;tenant_context_preserved
correctness,q5_high_value_segments,pcqv,accept,true,,8,aggregate_contributor_set;alias_binding;delegation_margin_checked;eligible_candidate_selection;having_after_protected_group;policy_selectivity_visible;row_guard_attached;tenant_context_preserved
correctness,q5_high_value_segments,oracle_order,accept,true,,7,aggregate_contributor_set;alias_binding;diagnostic_only_not_deployed;having_after_protected_group;policy_selectivity_visible;row_guard_attached;tenant_context_preserved
correctness,q5_high_value_segments,unsafe_late_aggregate,reject,false,group_after_visibility,0,
correctness,q6_lineitem_product_count,post_join_filter,accept,true,,6,alias_binding;group_after_visibility;policy_selectivity_visible;reference_equivalence;row_guard_attached;tenant_context_preserved
correctness,q6_lineitem_product_count,view_barrier,accept,true,,6,alias_binding;group_after_visibility;policy_selectivity_visible;protected_view_normal_form;row_guard_attached;tenant_context_preserved
correctness,q6_lineitem_product_count,oblivious_forced,accept,true,,6,alias_binding;forced_order_keeps_guards;group_after_visibility;policy_selectivity_visible;row_guard_attached;tenant_context_preserved
correctness,q6_lineitem_product_count,predicate_injection,accept,true,,6,alias_binding;group_after_visibility;policy_selectivity_visible;predicate_injection_preserves_masks;row_guard_attached;tenant_context_preserved
correctness,q6_lineitem_product_count,pcqv_no_stats,accept,true,,6,alias_binding;certificate_before_costing;group_after_visibility;policy_selectivity_visible;row_guard_attached;tenant_context_preserved
correctness,q6_lineitem_product_count,pcqv_forced,accept,true,,6,alias_binding;dp_order_certificate;group_after_visibility;policy_selectivity_visible;row_guard_attached;tenant_context_preserved
correctness,q6_lineitem_product_count,pcqv,accept,true,,7,alias_binding;delegation_margin_checked;eligible_candidate_selection;group_after_visibility;policy_selectivity_visible;row_guard_attached;tenant_context_preserved
correctness,q6_lineitem_product_count,oracle_order,accept,true,,6,alias_binding;diagnostic_only_not_deployed;group_after_visibility;policy_selectivity_visible;row_guard_attached;tenant_context_preserved
correctness,q6_lineitem_product_count,unsafe_late_aggregate,reject,false,group_after_visibility,0,
correctness,q7_customer_summary,post_join_filter,accept,true,,7,alias_binding;group_after_visibility;mask_after_grouping;policy_selectivity_visible;reference_equivalence;row_guard_attached;tenant_context_preserved
correctness,q7_customer_summary,view_barrier,accept,true,,7,alias_binding;group_after_visibility;mask_after_grouping;policy_selectivity_visible;protected_view_normal_form;row_guard_attached;tenant_context_preserved
correctness,q7_customer_summary,oblivious_forced,accept,true,,7,alias_binding;forced_order_keeps_guards;group_after_visibility;mask_after_grouping;policy_selectivity_visible;row_guard_attached;tenant_context_preserved
correctness,q7_customer_summary,predicate_injection,accept,true,,7,alias_binding;group_after_visibility;mask_after_grouping;policy_selectivity_visible;predicate_injection_preserves_masks;row_guard_attached;tenant_context_preserved
correctness,q7_customer_summary,pcqv_no_stats,accept,true,,7,alias_binding;certificate_before_costing;group_after_visibility;mask_after_grouping;policy_selectivity_visible;row_guard_attached;tenant_context_preserved
correctness,q7_customer_summary,pcqv_forced,accept,true,,7,alias_binding;dp_order_certificate;group_after_visibility;mask_after_grouping;policy_selectivity_visible;row_guard_attached;tenant_context_preserved
correctness,q7_customer_summary,pcqv,accept,true,,8,alias_binding;delegation_margin_checked;eligible_candidate_selection;group_after_visibility;mask_after_grouping;policy_selectivity_visible;row_guard_attached;tenant_context_preserved
correctness,q7_customer_summary,oracle_order,accept,true,,7,alias_binding;diagnostic_only_not_deployed;group_after_visibility;mask_after_grouping;policy_selectivity_visible;row_guard_attached;tenant_context_preserved
correctness,q7_customer_summary,unsafe_late_aggregate,reject,false,group_after_visibility,0,
correctness,q8_sensitive_product_scan,post_join_filter,accept,true,,6,alias_binding;clearance_guard;policy_selectivity_visible;reference_equivalence;row_guard_attached;tenant_context_preserved
correctness,q8_sensitive_product_scan,view_barrier,accept,true,,6,alias_binding;clearance_guard;policy_selectivity_visible;protected_view_normal_form;row_guard_attached;tenant_context_preserved
correctness,q8_sensitive_product_scan,oblivious_forced,accept,true,,6,alias_binding;clearance_guard;forced_order_keeps_guards;policy_selectivity_visible;row_guard_attached;tenant_context_preserved
correctness,q8_sensitive_product_scan,predicate_injection,accept,true,,6,alias_binding;clearance_guard;policy_selectivity_visible;predicate_injection_preserves_masks;row_guard_attached;tenant_context_preserved
correctness,q8_sensitive_product_scan,pcqv_no_stats,accept,true,,6,alias_binding;certificate_before_costing;clearance_guard;policy_selectivity_visible;row_guard_attached;tenant_context_preserved
correctness,q8_sensitive_product_scan,pcqv_forced,accept,true,,6,alias_binding;clearance_guard;dp_order_certificate;policy_selectivity_visible;row_guard_attached;tenant_context_preserved
correctness,q8_sensitive_product_scan,pcqv,accept,true,,7,alias_binding;clearance_guard;delegation_margin_checked;eligible_candidate_selection;policy_selectivity_visible;row_guard_attached;tenant_context_preserved
correctness,q8_sensitive_product_scan,oracle_order,accept,true,,6,alias_binding;clearance_guard;diagnostic_only_not_deployed;policy_selectivity_visible;row_guard_attached;tenant_context_preserved
correctness,q8_sensitive_product_scan,unsafe_late_aggregate,reject,false,group_after_visibility,0,
correctness,q9_ticket_topic_segments,post_join_filter,accept,true,,7,alias_binding;group_after_visibility;policy_selectivity_visible;purpose_guard;reference_equivalence;row_guard_attached;tenant_context_preserved
correctness,q9_ticket_topic_segments,view_barrier,accept,true,,7,alias_binding;group_after_visibility;policy_selectivity_visible;protected_view_normal_form;purpose_guard;row_guard_attached;tenant_context_preserved
correctness,q9_ticket_topic_segments,oblivious_forced,accept,true,,7,alias_binding;forced_order_keeps_guards;group_after_visibility;policy_selectivity_visible;purpose_guard;row_guard_attached;tenant_context_preserved
correctness,q9_ticket_topic_segments,predicate_injection,accept,true,,7,alias_binding;group_after_visibility;policy_selectivity_visible;predicate_injection_preserves_masks;purpose_guard;row_guard_attached;tenant_context_preserved
